-2,346.985
-1.994,347.014
-1.988,347.042
-1.982,347.069
-1.976,347.095
-1.97,347.119
-1.964,347.143
-1.958,347.166
-1.952,347.188
-1.946,347.209
-1.94,347.229
-1.934,347.248
-1.928,347.266
-1.922,347.284
-1.916,347.301
-1.91,347.317
-1.904,347.332
-1.898,347.347
-1.892,347.361
-1.886,347.374
-1.88,347.386
-1.874,347.398
-1.868,347.41
-1.862,347.421
-1.856,347.431
-1.85,347.441
-1.844,347.45
-1.838,347.458
-1.832,347.467
-1.826,347.474
-1.82,347.482
-1.814,347.488
-1.808,347.495
-1.802,347.501
-1.796,347.507
-1.79,347.512
-1.784,347.517
-1.778,347.521
-1.772,347.526
-1.766,347.529
-1.76,347.533
-1.754,347.536
-1.748,347.539
-1.742,347.542
-1.736,347.544
-1.73,347.546
-1.724,347.548
-1.718,347.55
-1.712,347.551
-1.706,347.552
-1.7,347.553
-1.694,347.553
-1.688,347.553
-1.682,347.553
-1.676,347.553
-1.67,347.552
-1.664,347.552
-1.658,347.551
-1.652,347.549
-1.646,347.548
-1.64,347.546
-1.634,347.544
-1.628,347.541
-1.622,347.539
-1.616,347.536
-1.61,347.533
-1.604,347.529
-1.598,347.525
-1.592,347.521
-1.586,347.517
-1.58,347.512
-1.574,347.507
-1.568,347.502
-1.562,347.496
-1.556,347.49
-1.55,347.484
-1.544,347.477
-1.538,347.47
-1.532,347.462
-1.526,347.454
-1.52,347.446
-1.514,347.437
-1.508,347.428
-1.502,347.418
-1.496,347.409
-1.49,347.398
-1.484,347.387
-1.478,347.376
-1.472,347.365
-1.466,347.353
-1.46,347.34
-1.454,347.327
-1.448,347.314
-1.442,347.301
-1.436,347.287
-1.43,347.272
-1.424,347.258
-1.418,347.242
-1.412,347.227
-1.406,347.212
-1.4,347.196
-1.394,347.179
-1.388,347.163
-1.382,347.146
-1.376,347.13
-1.37,347.113
-1.364,347.096
-1.358,347.079
-1.352,347.062
-1.346,347.044
-1.34,347.027
-1.334,347.01
-1.328,346.993
-1.322,346.976
-1.316,346.959
-1.31,346.942
-1.304,346.926
-1.298,346.909
-1.292,346.893
-1.286,346.877
-1.28,346.862
-1.274,346.846
-1.268,346.831
-1.262,346.817
-1.256,346.802
-1.25,346.788
-1.244,346.775
-1.238,346.761
-1.232,346.748
-1.226,346.735
-1.22,346.723
-1.214,346.711
-1.208,346.7
-1.202,346.688
-1.196,346.677
-1.19,346.667
-1.184,346.657
-1.178,346.647
-1.172,346.637
-1.166,346.628
-1.16,346.619
-1.154,346.61
-1.148,346.601
-1.142,346.593
-1.136,346.585
-1.13,346.577
-1.124,346.57
-1.118,346.562
-1.112,346.555
-1.106,346.548
-1.1,346.541
-1.094,346.534
-1.088,346.527
-1.082,346.521
-1.076,346.514
-1.07,346.508
-1.064,346.501
-1.058,346.495
-1.052,346.488
-1.046,346.482
-1.04,346.475
-1.034,346.469
-1.028,346.462
-1.022,346.455
-1.016,346.448
-1.01,346.441
-1.004,346.434
-0.998,346.427
-0.992,346.419
-0.986,346.411
-0.98,346.403
-0.974,346.395
-0.968,346.386
-0.962,346.377
-0.956,346.368
-0.95,346.358
-0.944,346.348
-0.938,346.338
-0.932,346.327
-0.926,346.316
-0.92,346.304
-0.914,346.292
-0.908,346.279
-0.902,346.266
-0.896,346.252
-0.89,346.237
-0.884,346.222
-0.878,346.206
-0.872,346.189
-0.866,346.172
-0.86,346.154
-0.854,346.135
-0.848,346.116
-0.842,346.096
-0.836,346.075
-0.83,346.053
-0.824,346.03
-0.818,346.006
-0.812,345.982
-0.806,345.956
-0.8,345.93
-0.794,345.903
-0.788,345.875
-0.782,345.847
-0.776,345.817
-0.77,345.787
-0.764,345.756
-0.758,345.724
-0.752,345.691
-0.746,345.658
-0.74,345.623
-0.734,345.589
-0.728,345.553
-0.722,345.518
-0.716,345.481
-0.71,345.445
-0.704,345.407
-0.698,345.37
-0.692,345.332
-0.686,345.294
-0.68,345.257
-0.674,345.219
-0.668,345.181
-0.662,345.143
-0.656,345.105
-0.65,345.067
-0.644,345.03
-0.638,344.993
-0.632,344.957
-0.626,344.921
-0.62,344.886
-0.614,344.851
-0.608,344.817
