-2,5.62028
-1.994,5.62219
-1.988,5.62399
-1.982,5.6257
-1.976,5.6273
-1.97,5.62882
-1.964,5.63024
-1.958,5.63159
-1.952,5.63286
-1.946,5.63406
-1.94,5.63519
-1.934,5.63625
-1.928,5.63725
-1.922,5.6382
-1.916,5.63909
-1.91,5.63993
-1.904,5.64072
-1.898,5.64146
-1.892,5.64216
-1.886,5.64282
-1.88,5.64344
-1.874,5.64403
-1.868,5.64458
-1.862,5.6451
-1.856,5.64558
-1.85,5.64604
-1.844,5.64647
-1.838,5.64688
-1.832,5.64726
-1.826,5.64762
-1.82,5.64795
-1.814,5.64827
-1.808,5.64857
-1.802,5.64884
-1.796,5.6491
-1.79,5.64935
-1.784,5.64957
-1.778,5.64979
-1.772,5.64999
-1.766,5.65017
-1.76,5.65034
-1.754,5.6505
-1.748,5.65065
-1.742,5.65079
-1.736,5.65092
-1.73,5.65103
-1.724,5.65114
-1.718,5.65124
-1.712,5.65133
-1.706,5.65141
-1.7,5.65148
-1.694,5.65155
-1.688,5.6516
-1.682,5.65165
-1.676,5.65169
-1.67,5.65173
-1.664,5.65175
-1.658,5.65177
-1.652,5.65179
-1.646,5.65179
-1.64,5.65179
-1.634,5.65178
-1.628,5.65177
-1.622,5.65174
-1.616,5.65171
-1.61,5.65168
-1.604,5.65163
-1.598,5.65158
-1.592,5.65152
-1.586,5.65145
-1.58,5.65138
-1.574,5.6513
-1.568,5.6512
-1.562,5.6511
-1.556,5.65099
-1.55,5.65087
-1.544,5.65074
-1.538,5.65059
-1.532,5.65044
-1.526,5.65028
-1.52,5.6501
-1.514,5.64991
-1.508,5.6497
-1.502,5.64948
-1.496,5.64925
-1.49,5.649
-1.484,5.64873
-1.478,5.64845
-1.472,5.64814
-1.466,5.64782
-1.46,5.64747
-1.454,5.6471
-1.448,5.64671
-1.442,5.64629
-1.436,5.64585
-1.43,5.64538
-1.424,5.64488
-1.418,5.64434
-1.412,5.64378
-1.406,5.64317
-1.4,5.64253
-1.394,5.64185
-1.388,5.64113
-1.382,5.64036
-1.376,5.63955
-1.37,5.63868
-1.364,5.63776
-1.358,5.63679
-1.352,5.63575
-1.346,5.63465
-1.34,5.63348
-1.334,5.63224
-1.328,5.63092
-1.322,5.62952
-1.316,5.62804
-1.31,5.62647
-1.304,5.62479
-1.298,5.62302
-1.292,5.62114
-1.286,5.61914
-1.28,5.61702
-1.274,5.61478
-1.268,5.61239
-1.262,5.60987
-1.256,5.60718
-1.25,5.60434
-1.244,5.60132
-1.238,5.59812
-1.232,5.59473
-1.226,5.59114
-1.22,5.58733
-1.214,5.58329
-1.208,5.579
-1.202,5.57447
-1.196,5.56966
-1.19,5.56456
-1.184,5.55917
-1.178,5.55345
-1.172,5.5474
-1.166,5.54099
-1.16,5.5342
-1.154,5.52702
-1.148,5.51942
-1.142,5.51138
-1.136,5.50288
-1.13,5.49388
-1.124,5.48437
-1.118,5.47431
-1.112,5.46369
-1.106,5.45246
-1.1,5.44061
-1.094,5.42809
-1.088,5.41488
-1.082,5.40094
-1.076,5.38624
-1.07,5.37075
-1.064,5.35441
-1.058,5.33721
-1.052,5.31909
-1.046,5.30003
-1.04,5.27998
-1.034,5.2589
-1.028,5.23675
-1.022,5.21349
-1.016,5.18908
-1.01,5.16348
-1.004,5.13666
-0.998,5.10856
-0.992,5.07916
-0.986,5.04842
-0.98,5.0163
-0.974,4.98276
-0.968,4.94779
-0.962,4.91135
-0.956,4.87342
-0.95,4.83397
-0.944,4.79298
-0.938,4.75046
-0.932,4.70638
-0.926,4.66074
-0.92,4.61355
-0.914,4.56482
-0.908,4.51455
-0.902,4.46278
-0.896,4.40952
-0.89,4.35482
-0.884,4.29872
-0.878,4.24127
-0.872,4.18252
-0.866,4.12254
-0.86,4.06141
-0.854,3.9992
-0.848,3.93599
-0.842,3.87189
-0.836,3.80698
-0.83,3.74138
-0.824,3.67519
-0.818,3.60853
-0.812,3.5415
-0.806,3.47423
-0.8,3.40684
-0.794,3.33945
-0.788,3.27218
-0.782,3.20515
-0.776,3.13848
-0.77,3.07229
-0.764,3.00668
-0.758,2.94177
-0.752,2.87766
-0.746,2.81445
-0.74,2.75223
