-2,-157.556
-1.994,-157.576
-1.988,-157.588
-1.982,-157.592
-1.976,-157.589
-1.97,-157.578
-1.964,-157.559
-1.958,-157.532
-1.952,-157.498
-1.946,-157.454
-1.94,-157.403
-1.934,-157.342
-1.928,-157.272
-1.922,-157.193
-1.916,-157.104
-1.91,-157.005
-1.904,-156.896
-1.898,-156.775
-1.892,-156.643
-1.886,-156.5
-1.88,-156.344
-1.874,-156.176
-1.868,-155.994
-1.862,-155.799
-1.856,-155.589
-1.85,-155.364
-1.844,-155.124
-1.838,-154.868
-1.832,-154.595
-1.826,-154.304
-1.82,-153.996
-1.814,-153.669
-1.808,-153.323
-1.802,-152.957
-1.796,-152.57
-1.79,-152.163
-1.784,-151.733
-1.778,-151.281
-1.772,-150.806
-1.766,-150.307
-1.76,-149.785
-1.754,-149.237
-1.748,-148.665
-1.742,-148.067
-1.736,-147.443
-1.73,-146.793
-1.724,-146.117
-1.718,-145.414
-1.712,-144.685
-1.706,-143.929
-1.7,-143.147
-1.694,-142.338
-1.688,-141.503
-1.682,-140.643
-1.676,-139.758
-1.67,-138.849
-1.664,-137.916
-1.658,-136.961
-1.652,-135.984
-1.646,-134.986
-1.64,-133.97
-1.634,-132.935
-1.628,-131.884
-1.622,-130.819
-1.616,-129.74
-1.61,-128.651
-1.604,-127.551
-1.598,-126.444
-1.592,-125.332
-1.586,-124.215
-1.58,-123.097
-1.574,-121.98
-1.568,-120.864
-1.562,-119.753
-1.556,-118.647
-1.55,-117.55
-1.544,-116.463
-1.538,-115.386
-1.532,-114.323
-1.526,-113.275
-1.52,-112.243
-1.514,-111.228
-1.508,-110.232
-1.502,-109.256
-1.496,-108.3
-1.49,-107.366
-1.484,-106.454
-1.478,-105.565
-1.472,-104.699
-1.466,-103.857
-1.46,-103.04
-1.454,-102.246
-1.448,-101.476
-1.442,-100.731
-1.436,-100.01
-1.43,-99.3126
-1.424,-98.6388
-1.418,-97.9883
-1.412,-97.3606
-1.406,-96.7553
-1.4,-96.1719
-1.394,-95.6099
-1.388,-95.0687
-1.382,-94.5477
-1.376,-94.0464
-1.37,-93.5641
-1.364,-93.1002
-1.358,-92.6542
-1.352,-92.2253
-1.346,-91.8129
-1.34,-91.4166
-1.334,-91.0356
-1.328,-90.6693
-1.322,-90.3173
-1.316,-89.979
-1.31,-89.6539
-1.304,-89.3413
-1.298,-89.041
-1.292,-88.7523
-1.286,-88.4749
-1.28,-88.2083
-1.274,-87.9521
-1.268,-87.706
-1.262,-87.4696
-1.256,-87.2425
-1.25,-87.0245
-1.244,-86.8152
-1.238,-86.6142
-1.232,-86.4215
-1.226,-86.2366
-1.22,-86.0594
-1.214,-85.8895
-1.208,-85.7269
-1.202,-85.5711
-1.196,-85.4221
-1.19,-85.2797
-1.184,-85.1436
-1.178,-85.0137
-1.172,-84.8897
-1.166,-84.7715
-1.16,-84.659
-1.154,-84.552
-1.148,-84.4502
-1.142,-84.3536
-1.136,-84.262
-1.13,-84.1753
-1.124,-84.0933
-1.118,-84.0158
-1.112,-83.9428
-1.106,-83.8742
-1.1,-83.8097
-1.094,-83.7493
-1.088,-83.6929
-1.082,-83.6403
-1.076,-83.5916
-1.07,-83.5464
-1.064,-83.5049
-1.058,-83.4669
-1.052,-83.4323
-1.046,-83.401
-1.04,-83.373
-1.034,-83.3483
-1.028,-83.3267
-1.022,-83.3083
-1.016,-83.293
-1.01,-83.2808
-1.004,-83.2716
-0.998,-83.2655
-0.992,-83.2624
-0.986,-83.2624
-0.98,-83.2654
-0.974,-83.2714
-0.968,-83.2806
-0.962,-83.2929
-0.956,-83.3083
-0.95,-83.327
-0.944,-83.349
-0.938,-83.3743
-0.932,-83.403
-0.926,-83.4353
-0.92,-83.4712
-0.914,-83.5107
-0.908,-83.5542
-0.902,-83.6015
-0.896,-83.653
-0.89,-83.7087
-0.884,-83.7687
-0.878,-83.8333
-0.872,-83.9026
-0.866,-83.9768
-0.86,-84.0561
-0.854,-84.1406
-0.848,-84.2307
-0.842,-84.3265
-0.836,-84.4282
-0.83,-84.5361
-0.824,-84.6504
-0.818,-84.7714
-0.812,-84.8993
-0.806,-85.0345
-0.8,-85.1772
-0.794,-85.3277
-0.788,-85.4864
-0.782,-85.6534
-0.776,-85.8292
-0.77,-86.0141
-0.764,-86.2084
-0.758,-86.4124
-0.752,-86.6266
-0.746,-86.8512
-0.74,-87.0867
-0.734,-87.3334
-0.728,-87.5917
-0.722,-87.862
-0.716,-88.1448
-0.71,-88.4404
-0.704,-88.7493
-0.698,-89.072
-0.692,-89.4088
-0.686,-89.7604
-0.68,-90.1272
-0.674,-90.5097
-0.668,-90.9084
-0.662,-91.3241
-0.656,-91.7571
-0.65,-92.2083
-0.644,-92.6781
-0.638,-93.1674
-0.632,-93.6769
-0.626,-94.2073
-0.62,-94.7595
-0.614,-95.3342
-0.608,-95.9325
-0.602,-96.5551
-0.596,-97.2032
-0.59,-97.8778
-0.584,-98.5799
-0.578,-99.3106
-0.572,-100.071
-0.566,-100.863
-0.56,-101.687
-0.554,-102.544
-0.548,-103.436
-0.542,-104.365
-0.536,-105.331
-0.53,-106.335
-0.524,-107.38
-0.518,-108.467
-0.512,-109.597
-0.506,-110.771
-0.5,-111.99
-0.494,-113.256
-0.488,-114.57
-0.482,-115.934
-0.476,-117.347
-0.47,-118.81
-0.464,-120.326
-0.458,-121.894
-0.452,-123.514
-0.446,-125.187
-0.44,-126.914
-0.434,-128.693
-0.428,-130.525
-0.422,-132.409
-0.416,-134.344
-0.41,-136.329
-0.404,-138.364
-0.398,-140.445
-0.392,-142.573
-0.386,-144.743
-0.38,-146.955
-0.374,-149.205
-0.368,-151.491
-0.362,-153.809
-0.356,-156.157
-0.35,-158.53
-0.344,-160.925
-0.338,-163.339
-0.332,-165.766
-0.326,-168.203
-0.32,-170.646
-0.314,-173.091
-0.308,-175.533
-0.302,-177.968
-0.296,-180.391
-0.29,-182.8
-0.284,-185.189
-0.278,-187.555
-0.272,-189.894
-0.266,-192.202
-0.26,-194.477
-0.254,-196.714
-0.248,-198.912
-0.242,-201.067
-0.236,-203.178
-0.23,-205.241
-0.224,-207.256
-0.218,-209.22
-0.212,-211.133
-0.206,-212.993
-0.2,-214.799
-0.194,-216.552
-0.188,-218.25
-0.182,-219.894
-0.176,-221.484
-0.17,-223.02
-0.164,-224.503
-0.158,-225.934
-0.152,-227.313
-0.146,-228.641
-0.14,-229.921
-0.134,-231.152
-0.128,-232.337
-0.122,-233.477
-0.116,-234.574
-0.11,-235.629
-0.104,-236.644
-0.098,-237.621
-0.092,-238.562
-0.086,-239.469
-0.08,-240.343
-0.074,-241.187
-0.068,-242.002
-0.062,-242.791
-0.056,-243.556
-0.05,-244.298
-0.044,-245.02
-0.038,-245.723
-0.032,-246.411
-0.026,-247.084
-0.02,-247.745
-0.014,-248.396
-0.008,-249.039
-0.002,-249.675
0.004,-250.308
0.01,-250.939
0.016,-251.569
0.022,-252.202
0.028,-252.838
0.034,-253.481
0.04,-254.131
0.046,-254.791
0.052,-255.463
0.058,-256.149
0.064,-256.85
0.07,-257.569
0.076,-258.307
0.082,-259.067
0.088,-259.85
0.094,-260.657
0.1,-261.492
0.106,-262.354
0.112,-263.247
0.118,-264.172
0.124,-265.13
0.13,-266.122
0.136,-267.151
0.142,-268.218
0.148,-269.323
0.154,-270.468
0.16,-271.655
0.166,-272.883
0.172,-274.154
0.178,-275.468
0.184,-276.825
0.19,-278.227
0.196,-279.673
0.202,-281.163
0.208,-282.697
0.214,-284.274
0.22,-285.893
0.226,-287.555
0.232,-289.256
0.238,-290.996
0.244,-292.774
0.25,-294.587
0.256,-296.434
0.262,-298.311
0.268,-300.217
0.274,-302.148
0.28,-304.103
0.286,-306.077
0.292,-308.067
0.298,-310.07
0.304,-312.083
0.31,-314.102
0.316,-316.123
0.322,-318.142
0.328,-320.156
0.334,-322.162
0.34,-324.155
0.346,-326.132
0.352,-328.09
0.358,-330.025
0.364,-331.934
0.37,-333.813
0.376,-335.661
0.382,-337.475
0.388,-339.251
0.394,-340.987
0.4,-342.683
0.406,-344.335
0.412,-345.942
0.418,-347.503
0.424,-349.016
0.43,-350.481
0.436,-351.897
0.442,-353.263
0.448,-354.578
0.454,-355.844
0.46,-357.06
0.466,-358.225
0.472,-359.341
0.478,-360.408
0.484,-361.426
0.49,-362.396
0.496,-363.319
0.502,-364.195
