0.307692,0.133333
0.310769,0.136
0.307692,0.134667
0.378462,0.217333
0.310769,0.152
0.443077,0.285333
0.330769,0.216
0.469231,0.318667
0.351538,0.252
0.487692,0.330667
0.368462,0.284
0.492308,0.341333
0.393077,0.310667
0.499231,0.348
0.404615,0.330667
0.509231,0.354667
0.421538,0.349333
0.516154,0.376
0.436923,0.36
0.519231,0.404
0.447692,0.369333
0.538462,0.422667
0.457692,0.374667
0.550769,0.436
0.466923,0.378667
0.558462,0.457333
0.473077,0.386667
0.561538,0.469333
0.487692,0.392
0.562308,0.477333
0.493846,0.390667
0.563846,0.484
0.500769,0.393333
0.567692,0.496
0.505385,0.397333
0.573846,0.493333
0.511538,0.401333
0.573077,0.496
0.510769,0.404
0.573077,0.496
0.513846,0.406667
0.572308,0.493333
0.524615,0.414667
0.571538,0.497333
0.533077,0.42
0.567692,0.494667
0.539231,0.421333
0.566154,0.493333
0.541538,0.430667
0.565385,0.493333
0.543846,0.436
0.565385,0.492
0.546154,0.441333
0.565385,0.492
0.550769,0.448
0.565385,0.492
0.553077,0.454667
0.563846,0.490667
0.555385,0.461333
0.563077,0.489333
0.557692,0.466667
0.561538,0.489333
0.56,0.476
0.562308,0.489333
0.560769,0.482667
0.563846,0.489333
0.56,0.485333
0.563846,0.489333
0.560769,0.489333
0.564615,0.490667
0.563846,0.489333
0.565385,0.490667
0.565385,0.490667
0.565385,0.492
0.566154,0.492
0.566923,0.493333
0.566923,0.493333
0.566923,0.493333
0.566923,0.493333
0.566923,0.496
0.569231,0.496
0.569231,0.496
0.569231,0.497333
0.57,0.497333
0.570769,0.498667
0.571538,0.5
0.572308,0.5
0.573077,0.504
0.573846,0.504
0.574615,0.505333
0.575385,0.505333
0.575385,0.506667
0.575385,0.506667
0.576154,0.508
0.577692,0.508
0.577692,0.508
0.578462,0.508
0.578462,0.508
0.578462,0.509333
0.578462,0.509333
0.578462,0.509333
0.612308,0.568
0.597692,0.525333
0.603846,0.549333
0.596154,0.536
0.602308,0.545333
0.600769,0.542667
0.600769,0.544
0.600769,0.544
0.600769,0.544
0.6,0.544
0.599231,0.544
0.599231,0.545333
0.599231,0.545333
0.599231,0.544
0.598462,0.542667
0.599231,0.541333
0.599231,0.54
0.598462,0.54
0.597692,0.54
0.597692,0.54
0.598462,0.54
0.598462,0.54
0.598462,0.54
0.598462,0.54
0.598462,0.538667
0.598462,0.538667
0.598462,0.538667
0.598462,0.538667
0.598462,0.538667
0.598462,0.538667
0.598462,0.54
